tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,title,studio,domestic_gross,foreign_gross,year
tt5084170,Blade of the Immortal,Mugen no jûnin,2017,140.0,"Action,Drama,Fantasy",6.8,12173.0,Blade of the Immortal,Magn.,151000.0,,2017
tt5092380,Just a Breath Away,Dans la brume,2018,89.0,Sci-Fi,5.9,3501.0,Just a Breath Away,EOne,78000.0,,2018
tt5093754,A Melody to Remember,Op-pa saeng-gak,2016,124.0,"Action,Drama,War",7.3,94.0,A Melody to Remember,CJ,44300.0,,2016
tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,118.0,"Action,Adventure,Comedy",7.1,244024.0,Ant-Man and the Wasp,BV,216600000.0,406000000,2018
tt5097070,Dancer,Dancer,2016,85.0,"Biography,Documentary",7.9,2231.0,Dancer,IFC,71900.0,,2016
tt5787344,Dancer,Dancer,2016,55.0,Action,8.6,11.0,Dancer,IFC,71900.0,,2016
tt5111874,My Scientology Movie,My Scientology Movie,2015,99.0,Documentary,6.7,10884.0,My Scientology Movie,Magn.,22900.0,,2017
tt5117670,Peter Rabbit,Peter Rabbit,2018,95.0,"Adventure,Animation,Comedy",6.6,27908.0,Peter Rabbit,Sony,115300000.0,236000000,2018
tt5140878,Annabelle: Creation,Annabelle: Creation,2017,109.0,"Horror,Mystery,Thriller",6.5,90402.0,Annabelle: Creation,WB (NL),102100000.0,204400000,2017
tt5156940,The Lure,The Lure,2016,77.0,Documentary,7.5,31.0,The Lure,Jan.,102000.0,,2017
tt5278832,The Lure,Córki dancingu,2015,92.0,"Comedy,Drama,Fantasy",6.4,5018.0,The Lure,Jan.,102000.0,,2017
tt5164432,"Love, Simon","Love, Simon",2018,110.0,"Comedy,Drama,Romance",7.6,81575.0,"Love, Simon",Fox,40800000.0,25500000,2018
tt5165344,Rustom,Rustom,2016,148.0,"Crime,Drama,Thriller",7.1,19991.0,Rustom,Zee,1100000.0,571000,2016
tt5168192,"I, Daniel Blake","I, Daniel Blake",2016,100.0,Drama,7.9,44200.0,"I, Daniel Blake",IFC,260000.0,,2017
tt5175450,Mark Felt: The Man Who Brought Down the White House,Mark Felt: The Man Who Brought Down the White House,2017,103.0,"Biography,Drama,History",6.4,9324.0,Mark Felt: The Man Who Brought Down the White House,SPC,769000.0,3600000,2017
tt5186236,Afterimage,Powidoki,2016,98.0,"Biography,Drama,History",7.1,2012.0,Afterimage,FM,33400.0,,2017
tt5187886,Abracadabra,Abracadabra,2017,96.0,"Comedy,Drama,Fantasy",6.0,2015.0,Abracadabra,Sony,14000.0,,2017
tt5195412,Wakefield,Wakefield,2016,106.0,"Comedy,Drama",6.3,13215.0,Wakefield,IFC,263000.0,,2017
tt5197544,Baar Baar Dekho,Baar Baar Dekho,2016,141.0,"Comedy,Drama,Romance",5.3,5433.0,Baar Baar Dekho,Eros,982000.0,,2016
tt5208216,Wonderstruck,Wonderstruck,2017,116.0,"Drama,Mystery",6.2,8167.0,Wonderstruck,RAtt.,1100000.0,2200000,2017
tt5213534,Oasis: Supersonic,Supersonic,2016,122.0,"Biography,Documentary,Music",7.9,8625.0,Oasis: Supersonic,A24,243000.0,,2016
tt5220122,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018,97.0,"Adventure,Animation,Comedy",6.3,42299.0,Hotel Transylvania 3: Summer Vacation,Sony,167500000.0,361100000,2018
tt5221584,Aquarius,Aquarius,2016,146.0,Drama,7.5,15251.0,Aquarius,Vita.,286000.0,,2016
tt5222918,The Other Side of Hope,Toivon tuolla puolen,2017,100.0,"Comedy,Drama",7.2,9045.0,The Other Side of Hope,Jan.,184000.0,,2017
tt5226984,Tom of Finland,Tom of Finland,2017,117.0,"Biography,Drama",6.8,4386.0,Tom of Finland,KL,378000.0,,2017
tt5247022,Paterson,Paterson,2016,118.0,"Comedy,Drama,Romance",7.4,55285.0,Paterson,BST,2200000.0,,2016
tt5247704,Back to Burgundy,Ce qui nous lie,2017,113.0,"Comedy,Drama",6.9,3105.0,Back to Burgundy,MBox,258000.0,11400000,2018
tt5251328,One Piece Film: Gold,One Piece Film: Gold,2016,120.0,"Action,Adventure,Animation",7.3,2931.0,One Piece Film: Gold,FUN,424000.0,65800000,2017
tt5255710,Sanam Teri Kasam,Sanam Teri Kasam,2016,154.0,"Drama,Musical,Romance",7.3,8246.0,Sanam Teri Kasam,Eros,22100.0,,2016
tt5257730,The Last Women Standing,Sheng zhe wei wang,2015,96.0,Romance,5.2,255.0,The Last Women Standing,CL,163000.0,,2015
tt5265702,Sweet 20,Em La Ba Noi Cua Anh,2015,127.0,"Comedy,Music",7.1,331.0,Sweet 20,CJ,71800.0,,2016
tt5269396,Sword Master,San shao ye de jian,2016,108.0,"Action,Drama",6.1,1805.0,Sword Master,WGUSA,75500.0,14600000,2016
tt5270948,Chappaquiddick,Chappaquiddick,2017,106.0,"Drama,History,Thriller",6.5,9560.0,Chappaquiddick,ENTMP,17400000.0,591000,2018
tt5273624,Journey to the West: The Demons Strike Back,Journey to the West: Demon Chapter,2017,109.0,"Adventure,Comedy,Fantasy",5.4,2340.0,Journey to the West: The Demons Strike Back,Sony,880000.0,245700000,2017
tt5278462,Author: The JT LeRoy Story,Author: The JT LeRoy Story,2016,110.0,"Biography,Documentary",7.1,978.0,Author: The JT LeRoy Story,Magn.,86000.0,,2016
tt5278506,Tickled,Tickled,2016,92.0,"Documentary,Mystery",7.6,13829.0,Tickled,Magn.,614000.0,,2016
tt5278596,Weiner,Weiner,2016,96.0,Documentary,7.6,9030.0,Weiner,IFC,1700000.0,,2016
tt5282006,The Duelist,Duelyant,2016,109.0,"Action,Drama,Thriller",6.4,2487.0,The Duelist,Sony,13500.0,6100000,2016
tt5286444,Neerja,Neerja,2016,122.0,"Biography,Drama,Thriller",7.7,18420.0,Neerja,FIP,1600000.0,16000000,2016
tt5294550,All the Money in the World,All the Money in the World,2017,132.0,"Biography,Crime,Drama",6.8,60303.0,All the Money in the World,TriS,25100000.0,31900000,2017
tt5294966,After the Storm,Umi yori mo mada fukaku,2016,118.0,"Comedy,Drama",7.4,7268.0,After the Storm,FM,272000.0,,2017
tt7577816,After the Storm,After the Storm,2017,120.0,Music,,,After the Storm,FM,272000.0,,2017
tt5308322,Happy Death Day,Happy Death Day,2017,96.0,"Horror,Mystery,Thriller",6.5,87132.0,Happy Death Day,Uni.,55700000.0,69800000,2017
tt5310090,Saala Khadoos,Saala Khadoos,2016,109.0,"Action,Drama,Sport",7.6,10178.0,Saala Khadoos,UTV,76900.0,,2016
tt5311514,Your Name.,Kimi no na wa.,2016,106.0,"Animation,Drama,Fantasy",8.4,134084.0,Your Name.,FUN,5000000.0,353000000,2017
tt5311542,Never Look Away,Werk ohne Autor,2018,189.0,"Drama,History,Romance",7.7,4758.0,Never Look Away,SPC,1300000.0,,2018
tt5322012,Wish Upon,Wish Upon,2017,90.0,"Drama,Fantasy,Horror",5.0,14962.0,Wish Upon,BG,14300000.0,,2017
tt5323662,A Silent Voice,Koe no katachi,2016,130.0,"Animation,Drama,Romance",8.2,24863.0,A Silent Voice,Elev.,310000.0,,2017
tt5325452,Boo! A Madea Halloween,Boo! A Madea Halloween,2016,103.0,"Comedy,Drama,Horror",4.6,6867.0,Boo! A Madea Halloween,LGF,73200000.0,1600000,2016
tt5340300,Lean on Pete,Lean on Pete,2017,121.0,"Adventure,Drama",7.2,8607.0,Lean on Pete,A24,1200000.0,,2018
tt5358570,Like for Likes,Joahaejwo,2016,120.0,"Comedy,Romance",6.0,463.0,Like for Likes,CJ,50800.0,,2016
tt5360952,The Hurricane Heist,The Hurricane Heist,2018,103.0,"Action,Adventure,Crime",5.1,15326.0,The Hurricane Heist,ENTMP,6100000.0,,2018
tt5362988,Wind River,Wind River,2017,107.0,"Crime,Drama,Mystery",7.7,169007.0,Wind River,Wein.,33800000.0,,2017
tt5390504,Detroit,Detroit,2017,143.0,"Crime,Drama,History",7.4,40309.0,Detroit,Annapurna,16800000.0,,2017
tt5439796,Logan Lucky,Logan Lucky,2017,118.0,"Comedy,Crime,Drama",7.0,105966.0,Logan Lucky,BST,27800000.0,20700000,2017
tt5452964,Don't Call Me Son,Mãe Só Há Uma,2016,82.0,Drama,6.8,1102.0,Don't Call Me Son,Zeit.,11700.0,,2016
tt5456546,Judwaa 2,Judwaa 2,2017,145.0,"Action,Comedy",3.9,7136.0,Judwaa 2,FIP,1400000.0,25500000,2017
tt5462602,The Big Sick,The Big Sick,2017,120.0,"Comedy,Drama,Romance",7.6,104008.0,The Big Sick,LGF,42900000.0,13500000,2017
tt5463162,Deadpool 2,Deadpool 2,2018,119.0,"Action,Adventure,Comedy",7.8,391735.0,Deadpool 2,Fox,318500000.0,460500000,2018
tt5465370,Naam Hai Akira,Akira,2016,137.0,"Action,Thriller",5.9,3455.0,Naam Hai Akira,FIP,219000.0,3500000,2016
tt5466186,7 Days in Entebbe,Entebbe,2018,107.0,"Action,Drama,History",5.8,10441.0,7 Days in Entebbe,Focus,3300000.0,5400000,2018
tt5471480,Magnus,Magnus,2016,78.0,Documentary,7.1,1533.0,Magnus,FR,8900.0,,2016
tt5474036,Manmarziyaan,Manmarziyaan,2018,156.0,Romance,6.9,5061.0,Manmarziyaan,Eros,567000.0,,2018
tt5476944,Black Butler: Book of the Atlantic,Kuroshitsuji: Book of the Atlantic,2017,101.0,Animation,7.7,621.0,Black Butler: Book of the Atlantic,FUN,248000.0,,2017
tt5481184,League of Gods,Feng shen bang,2016,109.0,"Action,Fantasy",4.6,1807.0,League of Gods,Sony,182000.0,,2016
tt5502766,Phillauri,Phillauri,2017,138.0,"Comedy,Drama,Fantasy",6.1,3090.0,Phillauri,FIP,468000.0,5000000,2017
tt5503266,Spirits' Homecoming,Gwi-hyang,2016,127.0,Drama,6.3,412.0,Spirits' Homecoming,PM&E,126000.0,,2016
tt5503688,6 Below: Miracle on the Mountain,6 Below: Miracle on the Mountain,2017,98.0,"Adventure,Biography,Drama",5.7,4931.0,6 Below: Miracle on the Mountain,MOM,14800.0,1100000,2017
tt5515022,The New Year's Eve of Old Lee,Guo nian hao,2016,106.0,Drama,4.6,36.0,The New Year's Eve of Old Lee,CL,25400.0,,2016
tt5516328,Ghost Stories,Ghost Stories,2017,98.0,"Drama,Horror",6.4,23557.0,Ghost Stories,IFC,149000.0,,2018
tt5519566,The First Monday in May,The First Monday in May,2016,90.0,Documentary,7.2,1254.0,The First Monday in May,Magn.,527000.0,,2016
tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,99.0,"Adventure,Family,Fantasy",5.5,18734.0,The Nutcracker and the Four Realms,BV,54900000.0,119100000,2018
tt5537228,Everybody Loves Somebody,Todos queremos a alguien,2017,102.0,"Comedy,Romance",6.5,3468.0,Everybody Loves Somebody,PNT,1900000.0,,2017
tt5540188,The Nile Hilton Incident,The Nile Hilton Incident,2017,111.0,"Crime,Drama,Thriller",6.8,5687.0,The Nile Hilton Incident,Strand,81100.0,,2017
tt5544384,Sword Art Online: The Movie - Ordinal Scale,Gekijo-ban Sword Art Online: Ordinal Scale,2017,119.0,"Action,Adventure,Animation",7.4,4477.0,Sword Art Online: The Movie - Ordinal Scale,Elev.,1500000.0,19200000,2017
tt5576174,Remember You,Nareul Itjimarayo,2016,106.0,"Drama,Mystery,Romance",6.7,335.0,Remember You,CJ,14800.0,,2016
tt5580036,"I, Tonya","I, Tonya",2017,120.0,"Biography,Comedy,Drama",7.5,141668.0,"I, Tonya",Neon,30000000.0,23900000,2017
tt5580266,The Hate U Give,The Hate U Give,2018,133.0,"Crime,Drama",7.3,17583.0,The Hate U Give,Fox,29700000.0,5200000,2018
tt5580390,The Shape of Water,The Shape of Water,2017,123.0,"Adventure,Drama,Fantasy",7.3,308112.0,The Shape of Water,FoxS,63900000.0,131400000,2017
tt5584796,Tehran Taboo,Teheran Tabu,2017,96.0,"Animation,Drama",7.0,2429.0,Tehran Taboo,KL,74800.0,,2018
tt5595240,Kaptaan,Kaptaan,2016,142.0,"Comedy,Drama,Family",6.5,174.0,Kaptaan,UTV,204000.0,,2016
tt5597408,Time Renegades,Siganitalja,2016,107.0,"Fantasy,Romance,Thriller",6.9,758.0,Time Renegades,CJ,59400.0,,2016
tt5598102,Faces Places,Visages villages,2017,94.0,Documentary,7.9,8261.0,Faces Places,Cohen,954000.0,,2017
tt5606538,Confidential Assignment,Gongjo,2017,125.0,Action,6.5,1828.0,Confidential Assignment,CJ,476000.0,55500000,2017
tt5613834,A Gentleman,A Gentleman,2017,145.0,"Action,Comedy",6.3,4188.0,A Gentleman,FIP,410000.0,2500000,2017
tt8289324,A Gentleman,A Gentleman,2018,70.0,Drama,,,A Gentleman,FIP,410000.0,2500000,2017
tt5639354,A Fantastic Woman,Una Mujer Fantástica,2017,104.0,Drama,7.2,18282.0,A Fantastic Woman,SPC,2000000.0,,2018
tt5639650,Phantom of the Theatre,Phantom of the Theatre,2016,103.0,"Fantasy,Horror,Mystery",5.3,316.0,Phantom of the Theatre,WGUSA,44000.0,,2016
tt5644726,Phantom Detective,Tamjung Hong Gil-dong: Sarajin Ma-eul,2016,125.0,"Action,Drama,Mystery",6.4,681.0,Phantom Detective,CJ,67100.0,,2016
tt5649144,The Florida Project,The Florida Project,2017,111.0,Drama,7.6,72193.0,The Florida Project,A24,5900000.0,,2017
tt5664636,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,2018,90.0,"Adventure,Comedy,Family",5.6,11459.0,Goosebumps 2: Haunted Halloween,Sony,46700000.0,46600000,2018
tt5670152,Traffik,Traffik,2018,96.0,"Action,Crime,Drama",6.0,16662.0,Traffik,LGF,9200000.0,336000,2018
tt5687040,Ismael's Ghosts,Les fantômes d'Ismaël,2017,114.0,"Drama,Romance,Thriller",5.6,1786.0,Ismael's Ghosts,Magn.,103000.0,,2018
tt5687334,Godard Mon Amour,Le Redoutable,2017,107.0,"Biography,Comedy,Drama",6.6,3537.0,Godard Mon Amour,Cohen,82300.0,,2018
tt5690360,Slender Man,Slender Man,2018,93.0,"Horror,Mystery,Thriller",3.2,19650.0,Slender Man,SGem,30600000.0,21200000,2018
tt5897302,Slender Man,Slender Man,2013,52.0,"Adventure,Comedy,Horror",5.9,32.0,Slender Man,SGem,30600000.0,21200000,2018
tt5691024,Show Dogs,Show Dogs,2018,92.0,"Adventure,Comedy,Family",3.7,3458.0,Show Dogs,Global Road,17900000.0,21300000,2018
tt5698496,The Girl Without Hands,La jeune fille sans mains,2016,76.0,Animation,7.0,842.0,The Girl Without Hands,GK,21800.0,,2017
tt5700672,Train to Busan,Busanhaeng,2016,118.0,"Action,Horror,Thriller",7.5,109448.0,Train to Busan,WGUSA,2100000.0,85400000,2016
tt5711148,Film Stars Don't Die in Liverpool,Film Stars Don't Die in Liverpool,2017,105.0,"Biography,Drama,Romance",6.7,6688.0,Film Stars Don't Die in Liverpool,SPC,1000000.0,,2017
tt5715410,The Son of Bigfoot,The Son of Bigfoot,2017,92.0,"Adventure,Animation,Comedy",6.1,4182.0,The Son of Bigfoot,VPD,289000.0,46800000,2018
tt5718046,An Actor Prepares,An Actor Prepares,2018,97.0,Comedy,5.0,388.0,An Actor Prepares,Grav.,1700.0,,2018
tt5721088,Just Getting Started,Just Getting Started,2017,91.0,"Action,Comedy",4.4,4829.0,Just Getting Started,BG,6100000.0,1600000,2017
tt5726086,Insidious: The Last Key,Insidious: The Last Key,2018,103.0,"Horror,Mystery,Thriller",5.7,42154.0,Insidious: The Last Key,Uni.,67700000.0,100100000,2018
tt5726616,Call Me by Your Name,Call Me by Your Name,2017,132.0,"Drama,Romance",7.9,153936.0,Call Me by Your Name,SPC,18100000.0,23800000,2017
tt5727282,Borg vs. McEnroe,Borg McEnroe,2017,107.0,"Biography,Drama,Sport",7.0,20994.0,Borg vs. McEnroe,Neon,231000.0,,2018
tt5729246,Seondal: The Man Who Sells the River,Bongyi Kim Seon-dal,2016,120.0,"Adventure,Comedy,History",6.7,402.0,Seondal: The Man Who Sells the River,CJ,97500.0,,2016
tt5729348,Memoir of a Murderer,Salinjaui gieokbeob,2017,118.0,"Action,Crime,Thriller",7.0,3669.0,Memoir of a Murderer,WGUSA,91300.0,,2017
tt5734576,The Possession of Hannah Grace,The Possession of Hannah Grace,2018,86.0,"Horror,Mystery,Thriller",5.2,11629.0,The Possession of Hannah Grace,SGem,14800000.0,28200000,2018
tt5735464,Master,Ma-seu-teo,2016,143.0,"Action,Crime",6.6,1519.0,Master,CJ,597000.0,51000000,2016
tt6097892,Master,Master,2018,71.0,Documentary,,,Master,CJ,597000.0,51000000,2016
tt5742374,You Were Never Really Here,You Were Never Really Here,2017,89.0,"Crime,Drama,Mystery",6.8,71460.0,You Were Never Really Here,Amazon,2500000.0,,2018
tt5758778,Skyscraper,Skyscraper,2018,102.0,"Action,Adventure,Thriller",5.8,81193.0,Skyscraper,Uni.,68400000.0,236400000,2018
tt5771710,Rodin,Rodin,2017,119.0,"Biography,Drama,Romance",4.8,929.0,Rodin,Cohen,44300.0,,2018
tt5776858,Phantom Thread,Phantom Thread,2017,130.0,"Drama,Romance",7.5,86061.0,Phantom Thread,Focus,21200000.0,26600000,2017
tt5792490,Antonio Lopez 1970: Sex Fashion & Disco,Antonio Lopez 1970: Sex Fashion & Disco,2017,95.0,"Biography,Documentary",6.5,102.0,Antonio Lopez 1970: Sex Fashion & Disco,FM,43200.0,30000,2018
tt5815940,Gentleman,Gentleman,2016,144.0,"Mystery,Romance,Thriller",7.1,1197.0,Gentleman,Gaatri,898000.0,,2016
tt5825380,Wonder Wheel,Wonder Wheel,2017,101.0,Drama,6.2,19782.0,Wonder Wheel,Amazon,1400000.0,14500000,2017
tt5834262,Hotel Artemis,Hotel Artemis,2018,94.0,"Action,Drama,Sci-Fi",6.1,30586.0,Hotel Artemis,Global Road,6700000.0,6000000,2018
tt5848272,Ralph Breaks the Internet,Ralph Breaks the Internet,2018,112.0,"Adventure,Animation,Comedy",7.1,85694.0,Ralph Breaks the Internet,BV,201100000.0,328100000,2018
tt5882704,For a Few Bullets,Kuai Shou Qiang Shou Kuai Qiang Shou,2016,115.0,"Action,Comedy",5.4,140.0,For a Few Bullets,CL,30100.0,,2016
tt5882970,Tubelight,Tubelight,2017,136.0,"Drama,War",4.1,12473.0,Tubelight,Yash,930000.0,,2017
tt5884230,Brad's Status,Brad's Status,2017,102.0,"Comedy,Drama,Music",6.5,13259.0,Brad's Status,Annapurna,2100000.0,1700000,2017
tt5886440,Marrowbone,Marrowbone,2017,110.0,"Drama,Horror,Thriller",6.6,16579.0,Marrowbone,Magn.,1400.0,12300000,2018
tt5897636,Summer 1993,Estiu 1993,2017,97.0,"Drama,Family",7.2,4681.0,Summer 1993,Osci.,186000.0,,2018
tt5918028,Asura: The City of Madness,Asura,2016,136.0,"Action,Crime",6.6,1787.0,Asura: The City of Madness,CJ,176000.0,,2016
tt5918090,I Am Not Madame Bovary,Wo bu shi Pan Jin Lian,2016,128.0,"Comedy,Drama",6.9,1755.0,I Am Not Madame Bovary,WGUSA,437000.0,70400000,2016
tt5923026,Marlina the Murderer in Four Acts,Marlina si Pembunuh dalam Empat Babak,2017,93.0,"Drama,Thriller",7.0,1724.0,Marlina the Murderer in Four Acts,Icar.,17800.0,,2018
tt5935704,Padmaavat,Padmaavat,2018,164.0,"Drama,History,Romance",7.0,23376.0,Padmaavat,VPD,11800000.0,11100000,2018
tt5946128,Dear Zindagi,Dear Zindagi,2016,151.0,"Drama,Romance",7.6,31809.0,Dear Zindagi,Relbig.,2400000.0,,2016
tt5947416,The Last Princess,Deokhyeongju,2016,127.0,"Action,Biography,Drama",6.8,1058.0,The Last Princess,CJ,29300.0,,2016
tt5956100,Tiger Zinda Hai,Tiger Zinda Hai,2017,161.0,"Action,Adventure,Thriller",6.1,18928.0,Tiger Zinda Hai,Yash,5600000.0,81800000,2017
tt5969696,The Battleship Island,Gunhamdo,2017,132.0,"Action,Drama,History",7.1,4542.0,The Battleship Island,CJ,1100000.0,45000000,2017
tt5991206,The Wedding Plan,Laavor et hakir,2016,110.0,"Comedy,Romance",6.5,1004.0,The Wedding Plan,RAtt.,1400000.0,,2017
tt5991974,The Last Suit,El último traje,2017,91.0,Drama,7.1,409.0,The Last Suit,OutF,73500.0,,2018
tt5999530,Before We Vanish,Sanpo suru shinryakusha,2017,129.0,"Drama,Sci-Fi",5.9,1154.0,Before We Vanish,Super,52100.0,,2018
tt6000478,"Roman J. Israel, Esq.","Roman J. Israel, Esq.",2017,122.0,"Crime,Drama,Thriller",6.4,23632.0,"Roman J. Israel, Esq.",Sony,12000000.0,1100000,2017
tt6003368,Diary of a Wimpy Kid: The Long Haul,Diary of a Wimpy Kid: The Long Haul,2017,91.0,"Comedy,Family",4.4,5635.0,Diary of a Wimpy Kid: The Long Haul,Fox,20700000.0,19400000,2017
tt6010020,Warriors of the Dawn,The Proxy Soldiers,2017,130.0,"Adventure,Drama,History",5.4,245.0,Warriors of the Dawn,FIP,84500.0,,2017
tt6018306,Last Flag Flying,Last Flag Flying,2017,125.0,"Comedy,Drama,War",6.9,18927.0,Last Flag Flying,LGF,965000.0,904000,2017
tt6040662,The Children Act,The Children Act,2017,105.0,Drama,6.7,7289.0,The Children Act,A24,548000.0,17000000,2018
tt6044910,Operation Mekong,Mei Gong he xing dong,2016,124.0,"Action,Adventure,Crime",6.6,3352.0,Operation Mekong,WGUSA,800000.0,172300000,2016
tt6045466,Madame,Madame,2017,91.0,"Comedy,Drama,Romance",6.1,4797.0,Madame,Blue Fox,91000.0,5300000,2018
tt6067462,Cock and Bull,Zhui xiong zhe ye,2016,110.0,Crime,6.8,530.0,Cock and Bull,CL,82800.0,,2016
tt6086614,Letters from Baghdad,Letters from Baghdad,2016,95.0,Documentary,6.8,280.0,Letters from Baghdad,Vita.,360000.0,143000,2017
tt6108178,Disobedience,Disobedience,2017,114.0,"Drama,Romance",6.6,18531.0,Disobedience,BST,3500000.0,4400000,2018
tt6113488,The Case for Christ,The Case for Christ,2017,112.0,"Biography,Drama",6.2,6495.0,The Case for Christ,PFR,14700000.0,3000000,2017
tt6117702,Munna Michael,Munna Michael,2017,140.0,"Action,Drama,Music",3.4,2295.0,Munna Michael,Eros,99600.0,,2017
tt6133466,The First Purge,The First Purge,2018,98.0,"Action,Horror,Sci-Fi",5.1,41741.0,The First Purge,Uni.,69500000.0,67500000,2018
tt6135348,BPM (Beats Per Minute),120 battements par minute,2017,143.0,Drama,7.5,10507.0,BPM (Beats Per Minute),Orch.,125000.0,,2017
tt6152908,Buddies in India,Buddies in India,2017,99.0,"Action,Comedy",3.7,221.0,Buddies in India,CL,293000.0,109300000,2017
tt6167014,Mr. Donkey,Lu de shui,2016,113.0,Comedy,7.5,1051.0,Mr. Donkey,CL,356000.0,,2016
tt6170484,Monster Hunt 2,Zhuo yao ji 2,2018,110.0,"Adventure,Comedy,Sci-Fi",5.3,991.0,Monster Hunt 2,LGF,706000.0,361000000,2018
tt6175078,Luck-Key,Leokki,2016,112.0,"Action,Comedy,Crime",6.9,1311.0,Luck-Key,JBG,467000.0,47700000,2016
tt6182908,Smallfoot,Smallfoot,2018,96.0,"Adventure,Animation,Comedy",6.7,23295.0,Smallfoot,WB,83200000.0,130900000,2018
tt6207878,"No Date, No Signature","No Date, No Sign",2017,104.0,"Drama,Mystery,Thriller",7.2,1687.0,"No Date, No Signature",Distrib.,36400.0,,2018
tt6213284,I Am Not a Witch,I Am Not a Witch,2017,93.0,Drama,6.9,2062.0,I Am Not a Witch,FM,50900.0,,2018
tt6217608,The Rider,The Rider,2017,104.0,"Drama,Western",7.5,9811.0,The Rider,SPC,2400000.0,,2018
tt6223806,Under the Tree,Undir trénu,2017,89.0,"Comedy,Drama,Mystery",6.9,2486.0,Under the Tree,Magn.,67600.0,,2018
tt6225520,The Man Who Invented Christmas,The Man Who Invented Christmas,2017,104.0,"Biography,Comedy,Drama",7.0,9430.0,The Man Who Invented Christmas,BST,5700000.0,,2017
tt6238896,Earth: One Amazing Day,Earth: One Amazing Day,2017,95.0,"Documentary,Family",7.8,1908.0,Earth: One Amazing Day,BBC,81300.0,11600000,2017
tt6257174,The Miseducation of Cameron Post,The Miseducation of Cameron Post,2018,91.0,Drama,6.6,13017.0,The Miseducation of Cameron Post,FR,905000.0,,2018
tt6265828,A Ghost Story,A Ghost Story,2017,92.0,"Drama,Fantasy,Romance",6.8,46280.0,A Ghost Story,A24,1600000.0,,2017
tt6272828,Mubarakan,Mubarakan,2017,156.0,"Comedy,Romance",5.6,2989.0,Mubarakan,Sony,759000.0,12100000,2017
tt6273736,Vanishing Time: A Boy Who Returned,Ga-lyeo-jin si-gan,2016,130.0,Fantasy,7.3,1102.0,Vanishing Time: A Boy Who Returned,Dreamwest,57800.0,,2016
tt6277440,Badrinath Ki Dulhania,Badrinath Ki Dulhania,2017,139.0,"Comedy,Drama,Romance",6.2,8584.0,Badrinath Ki Dulhania,FIP,2000000.0,23200000,2017
tt6288250,Patti Cake$,Patti Cake$,2017,109.0,"Drama,Music",6.7,8581.0,Patti Cake$,FoxS,800000.0,682000,2017
tt6294822,The Post,The Post,2017,116.0,"Biography,Drama,History",7.2,108017.0,The Post,Fox,81900000.0,97900000,2017
tt6322922,An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,2017,98.0,Documentary,6.3,6752.0,An Inconvenient Sequel: Truth to Power,Par.,3500000.0,1900000,2017
tt6330052,Gauguin: Voyage to Tahiti,Gauguin - Voyage de Tahiti,2017,102.0,"Biography,Drama,Romance",5.9,1182.0,Gauguin: Voyage to Tahiti,Cohen,200000.0,3100000,2018
tt6333056,City of Ghosts,City of Ghosts,2017,92.0,"Documentary,War",7.4,2925.0,City of Ghosts,IFC,128000.0,100000,2017
tt6336356,Mary and the Witch's Flower,Meari to majo no hana,2017,103.0,"Adventure,Animation,Family",6.8,8594.0,Mary and the Witch's Flower,GK,2400000.0,,2018
tt6343058,Oh Lucy!,Oh Lucy!,2017,95.0,"Comedy,Drama",6.8,2229.0,Oh Lucy!,FM,375000.0,,2018
